"WaterShed","uid","andropogon_gerardii","schizachyrium_scoparium","bouteloua_curtipendula","bouteloua_gracilis","bouteloua_hirsuta","bouteloua_dactyloides","elymus_canadensis","elymus_virginicus","eragrostis_spectabilis","koeleria_macrantha","muhlenbergia_cuspidata","dichanthelium_oligosanthes","panicum_virgatum","dichanthelium_ovale","poa_pratensis","sorghastrum_nutans","spartina_pectinata","sphenopholis_obtusata","sporobolus_compositus","sporobolus_cryptandrus","sporobolus_heterolepis","bromus_arvensis","vulpia_octoflora","hordeum_pusillum","schedonnardus_paniculatus","carex_brevior","carex_gravida","carex_inops","carex_meadii","cyperus_lupulinus","eleocharis_compressa","amorpha_canescens","ceanothus_herbaceus","rosa_arkansana","symphoricarpos_orbiculatus","achillea_millefolium","ambrosia_psilostachya","antennaria_neglecta","artemisia_ludoviciana","asclepias_stenophylla","asclepias_verticillata","asclepias_viridis","asclepias_tuberosa","symphyotrichum_ericoides","symphyotrichum_oblongifolium","symphyotrichum_sericeum","astragalus_crassicarpus","baptisia_australis","baptisia_bracteata","arnoglossum_plantagineum","callirhoe_involucrata","cirsium_undulatum","conyza_canadensis","croton_monanthogynus","delphinium_carolinianum","descurainia_pinnata","draba_reptans","echinacea_angustifolia","erigeron_strigosus","euphorbia_marginata","euphorbia_spathulata","euphorbia_glyptosperma","hedeoma_hispida","hieracium_longipilum","hybanthus_verticillatus","hymenopappus_scabiosaeus","brickellia_eupatorioides","lepidium_densiflorum","lespedeza_capitata","liatris_punctata","linum_sulcatum","lithospermum_incisum","lomatium_foeniculaceum","oenothera_macrocarpa","oenothera_speciosa","oenothera_biennis","opuntia_macrorhiza","oxalis_stricta","oxalis_violacea","penstemon_cobaea","penstemon_grandiflorus","dalea_candida","dalea_multiflora","dalea_purpurea","physalis_pumila","plantago_rhodosperma","polygala_verticillata","pediomelum_esculentum","pediomelum_tenuiflorum","ratibida_columnifera","ruellia_humilis","salvia_azurea","mimosa_quadrivalvis","packera_plattensis","silene_antirrhina","sisyrinchium_campestre","solanum_carolinense","solidago_altissima","solidago_missouriensis","solidago_rigida","spermolepis_inermis","tragia_betonicifolia","tragopogon_dubius","triodanis_leptocarpa","triodanis_perfoliata","glandularia_bipinnatifida","verbena_stricta","vernonia_baldwinii","viola_bicolor","galium_aparine","lespedeza_violacea","pediomelum_argophyllum","desmodium_illinoense","viola_pedatifida","prunus_americana","kummerowia_stipulacea","asclepias_viridiflora","ageratina_altissima","comandra_umbellata","agalinis_aspera","acalypha_virginica","ulmus_americana","parietaria_pensylvanica","asclepias_syriaca","taraxacum_officinale","medicago_lupulina","cornus_drummondii","digitaria_cognata","lithospermum_occidentale","bromus_inermis","prunella_vulgaris","teucrium_canadense","grindelia_squarrosa","calystegia_macounii","verbascum_blattaria","euphorbia_dentata","gleditsia_triacanthos","celtis_occidentalis","viola_nephrophylla","ambrosia_artemisiifolia","euphorbia_serpens","tridens_flavus","fallopia_scandens","stenaria_nigricans","mirabilis_albida","toxicodendron_radicans","rhus_glabra","monarda_fistulosa","torilis_arvensis","rhus_aromatica","triosteum_perfoliatum","juniperus_virginiana","euphorbia_nutans","euphorbia_cyathophora","senna_marilandica","cercis_canadensis","oenothera_serrulata","plantago_patagonica","muhlenbergia_racemosa","zanthoxylum_americanum","geum_canadense","rubus_pensilvanicus","verbena_urticifolia","symphyotrichum_drummondii","cirsium_altissimum","erigeron_philadelphicus","eupatorium_altissimum","desmodium_sessilifolium","erigeron_annuus","ulmus_rubra","securigera_varia","erechtites_hieraciifolia","carex_austrina","pseudognaphalium_obtusifolium","solidago_canadensis"
"001d",37,29.2740046838408,17.5644028103045,0.234192037470726,0,0,0,0,0,0.234192037470726,0,0,0.234192037470726,17.5644028103045,0,0,7.02576112412178,0,0,0.234192037470726,0,0,0,0,0,0,0,0,0.234192037470726,0.234192037470726,0,0,1.63934426229508,0,0,0,0,1.63934426229508,0,0,0,0,0,0,0,0.234192037470726,0,0,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234192037470726,0,1.63934426229508,0,0,0,0,0,0,0,0,0,0,0,0,1.63934426229508,0,0.234192037470726,0.234192037470726,0,0,0,0,0,0.234192037470726,17.5644028103045,0,0,0,0,0,0,0.234192037470726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",34,30.9405940594059,18.5643564356436,0.247524752475248,0,0,0,0,0,0,0,0,0.247524752475248,30.9405940594059,0,0,7.42574257425743,0,0,0.247524752475248,0,0,0,0,0,0,0.247524752475248,0,1.73267326732673,0.247524752475248,0,0,0,0,0,0,0,1.73267326732673,0,0,0,0.247524752475248,0,0,0,0.247524752475248,0,0,0,0.247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73267326732673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247524752475248,0,0.247524752475248,1.73267326732673,0,0,0,0,0,0.247524752475248,1.73267326732673,0,0,0,0,0,0.247524752475248,0,0,0,0,0,0,0,0,0,0.247524752475248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247524752475248,0,0,0,0,0,0,0,0,0,0
"001d",29,17.5233644859813,29.2056074766355,0.233644859813084,0,0,0,0,0,0.233644859813084,0,0,1.63551401869159,29.2056074766355,0.233644859813084,0,7.00934579439252,0,0,0.233644859813084,0,1.63551401869159,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,0,0.233644859813084,0,0,0,0,7.00934579439252,0,0,0,1.63551401869159,0,0,0,0,0,0,0,1.63551401869159,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0
"001d",40,33.7972166998012,14.9105367793241,0.198807157057654,0,0,0,0,0,0,0,0,0.198807157057654,33.7972166998012,0,0,5.96421471172962,0,0,0.198807157057654,0,0,0,0,0,0,0,0,0.198807157057654,0.198807157057654,0,0,1.39165009940358,1.39165009940358,0,0,0,1.39165009940358,0.198807157057654,0,0,1.39165009940358,1.39165009940358,0,0,0.198807157057654,0,0,0,1.39165009940358,0,0.198807157057654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198807157057654,0,0,0,0,0,0,1.39165009940358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",23,30.3571428571429,13.3928571428571,0.178571428571429,0,0,0,0,0,0.178571428571429,0,0,0.178571428571429,22.3214285714286,0,0,5.35714285714286,0,0,0.178571428571429,0,0,0,0,0,0,0.178571428571429,0,1.25,0.178571428571429,0,0,0.178571428571429,0,0,0,0,1.25,0,0,0,0.178571428571429,0.178571428571429,0,0,0,0,0,0,1.25,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178571428571429,1.25,0,0,0,0,0,0,1.25,13.3928571428571,0,0,0,0,5.35714285714286,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",35,29.2056074766355,17.5233644859813,0.233644859813084,0,0,0,0,0,0.233644859813084,0,0,0.233644859813084,29.2056074766355,0,0,7.00934579439252,0,0,0.233644859813084,0,1.63551401869159,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,0,0.233644859813084,0,0,0,0,7.00934579439252,0,0,0.233644859813084,0.233644859813084,0.233644859813084,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,1.63551401869159,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0.233644859813084,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0.233644859813084,0,0,0,0,0,0,1.63551401869159,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0.233644859813084,0,0.233644859813084,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",24,29.2056074766355,17.5233644859813,0.233644859813084,0,0,0,0,0,0.233644859813084,0,0,1.63551401869159,17.5233644859813,0,0,7.00934579439252,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0.233644859813084,0.233644859813084,0,0,1.63551401869159,1.63551401869159,0.233644859813084,0,0,17.5233644859813,0,0.233644859813084,0,0,0.233644859813084,0,0,0,0,0,0,0.233644859813084,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0.233644859813084,0.233644859813084,0,0,0,0.233644859813084,0,1.63551401869159,0.233644859813084,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0.233644859813084,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233644859813084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",39,28.4738041002278,28.4738041002278,0.227790432801822,0,0,0,0,0,0,0,0,0.227790432801822,28.4738041002278,0,0,6.83371298405467,0,0,0.227790432801822,0,0,0,0,0,0,0,0,0.227790432801822,0.227790432801822,0,0,0.227790432801822,0,0,0,0,1.59453302961276,0,0.227790432801822,0,0.227790432801822,1.59453302961276,0,0,0.227790432801822,0,0,0,1.59453302961276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227790432801822,0,0,0.227790432801822,0,0,0,0,0,0.227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227790432801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",25,27.4725274725275,27.4725274725275,0.21978021978022,0,0,0,0,0,0,0,0,0.21978021978022,16.4835164835165,0,0,6.59340659340659,0,0,0.21978021978022,0,0,0,0,0,0,0.21978021978022,0,0.21978021978022,0.21978021978022,0,0,1.53846153846154,0,0,0.21978021978022,0,16.4835164835165,0,0.21978021978022,0,0,0,0,0,0.21978021978022,0,0,0,0,0,0,0.21978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21978021978022,0.21978021978022,0,0,0,0,0,0.21978021978022,0.21978021978022,0,0,0,0.21978021978022,0,0,0,0,0,0,0,0,0,0,0,0.21978021978022,0,0,0.21978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"001d",31,44.7368421052632,19.7368421052632,0.263157894736842,0,0,0,0,0,0.263157894736842,0,0,0.263157894736842,1.84210526315789,0,0,7.89473684210526,0,0,0.263157894736842,0,7.89473684210526,0,0,0,0,0,0,0.263157894736842,0.263157894736842,0,0,1.84210526315789,0,0,0,0,7.89473684210526,0,0,0,0.263157894736842,1.84210526315789,0,0,0,0.263157894736842,0,0,0.263157894736842,0.263157894736842,0,0,0,0,0,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157894736842,0,0,1.84210526315789,0,0,0.263157894736842,0.263157894736842,0,0.263157894736842,0,0,0,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
