"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","n_trait","traits","mean_cor","min_cor","max_cor","Plot","Ring"
5,4.94132415674814,0.691284458071363,0.825270406684035,1.10627170652388,1.7192740871147,32.3326951971868,0.559298599793094,2.99173858207763,2,4,NA,NA,NA,234,4
5,5.22873698476965,0.505805384517045,0.752860511019889,1.08433026473408,1.52390571197468,29.4001783275794,0.59857569777842,2.86705624417333,2,4,NA,NA,NA,236,4
6,5.65206297756458,0.578166368777298,0.979476985836348,1.06722832275849,1.87801650803525,31.2910276475988,0.560750879105106,2.96419790783824,2,4,NA,NA,NA,307,6
3,3.59126023100621,0.373801771683213,0.993256281261759,0.888067566854066,1.44899349019872,38.5701939248382,0.626096679562595,3.26114765256165,2,4,NA,NA,NA,311,6
3,2.42658822191137,0.215752404748484,0.974333722107219,0.602424984469556,0.91063055036641,27.2910475950717,0.639326326656426,2.81679462110274,2,4,NA,NA,NA,321,6
5,5.22873698476965,0.729649131376341,0.931776393163427,0.928922906482037,1.54048092971104,30.9512360861807,0.562439993305202,2.93969189787768,2,4,NA,NA,NA,354,6
4,5.08244765758063,0.706604104611275,0.971271823796247,1.20532795606278,2.03934596570418,38.5600787260925,0.575901363866514,3.19031924412703,2,5,NA,NA,NA,64,2
5,4.31622738159688,0.592421062905655,0.865518091527082,1.29982454860707,2.14829733155381,29.0617856540312,0.506267854830074,2.8567936080442,2,5,NA,NA,NA,108,2
5,4.56875780638668,0.587964808997289,0.917603885434223,1.30616283374953,2.16169575914252,32.0424518431951,0.564342516387006,2.95807028682716,2,5,NA,NA,NA,110,2
5,3.93159219509061,0.436548142057095,0.938949835417079,1.28490534208802,2.04671039864893,27.9571391992563,0.598838933718006,2.78175154202012,2,5,NA,NA,NA,118,2
6,4.56875780638668,0.69984445151053,0.931340850789118,1.10860266780623,1.77577537085325,25.6698153155743,0.534937447314819,2.68761123576711,2,5,NA,NA,NA,205,4
6,4.91750042672933,0.637571340910996,0.87593892602594,1.54184722687306,2.61654043530808,30.2456287288436,0.549709621493476,2.90773958766719,2,5,NA,NA,NA,213,4
5,4.56875780638668,0.566874705193997,0.884075401761291,1.1857054316969,1.84730273524524,30.658303775436,0.585841308124817,2.88102708044254,2,5,NA,NA,NA,234,4
5,5.08244765758063,0.240730411472576,0.864794138376631,1.2568390923381,1.92094853359283,30.6568617952046,0.602575015761223,2.91795024083566,2,5,NA,NA,NA,236,4
6,5.08244765758063,0.692023834764929,0.976475905919276,1.03930546228573,1.7403553026759,25.7552862410941,0.512945977011476,2.64448035400719,2,5,NA,NA,NA,307,6
3,3.67032137345604,0.362304453441887,0.995034814704824,0.87557455985575,1.41460088972385,37.4275047444912,0.561390018610243,3.2371175407009,2,5,NA,NA,NA,311,6
3,3.52123915621313,0.238279408732118,0.990507093207434,0.639113193877986,1.02497194037635,35.355378254392,0.574573806949653,3.1438791988808,2,5,NA,NA,NA,321,6
5,5.08244765758063,0.518976406401727,0.958242819984439,0.938261844883137,1.53826418450819,30.0505349436816,0.57018594249927,2.86015002412298,2,5,NA,NA,NA,354,6
4,3.12308655803258,0.425893590548168,0.726192457794525,0.997584370099508,1.48730543306472,25.3360737387249,0.465151045842621,2.66981882635848,2,6,NA,NA,NA,64,2
5,2.55336583426805,0.583824623012251,0.723651736787595,1.08040963849975,1.65139560279613,20.7014101903026,0.415613579881677,2.51188480849181,2,6,NA,NA,NA,108,2
5,2.99361048237313,0.545645512250802,0.626867838787354,0.877025899434051,1.24544793763129,20.5954341117951,0.438061247705556,2.41830704389003,2,6,NA,NA,NA,110,2
5,1.04017647325668,0.448346999530027,0.833195648615634,0.765597880532374,0.972653503695111,12.9502026554045,0.364100658728639,2.02081217189834,2,6,NA,NA,NA,118,2
6,2.99361048237313,0.609318062184353,0.710205263159962,0.767598552074813,1.06753193942982,15.9007093129514,0.366030759968362,2.25766500487578,2,6,NA,NA,NA,205,4
6,4.61348558725329,0.718997273349062,0.762059125702963,1.06168727271989,1.58814771184046,23.6736247983194,0.476247219158248,2.60953908719258,2,6,NA,NA,NA,213,4
5,2.99361048237313,0.474098894899511,0.584385878511733,0.645753226484564,0.809182866706709,19.4583675600545,0.455642523551782,2.36983056554985,2,6,NA,NA,NA,234,4
5,3.1355646975727,0.194964846956624,0.650471205134074,0.629588616115207,0.714150081649885,17.9809780611944,0.435597669057709,2.27341487915216,2,6,NA,NA,NA,236,4
6,3.12308655803258,0.675799395218272,0.964580768901075,0.765759063111821,1.11166519888133,16.0200815077552,0.361540236791169,2.25119251984933,2,6,NA,NA,NA,307,6
3,0.907718283984793,0.217636147759068,0.97660844445512,0.783547803607078,1.15497718288149,22.011426043253,0.44716998611086,2.58004357930238,2,6,NA,NA,NA,311,6
3,0.724472006691135,0.110341519303713,0.954940173547238,0.496156992167184,0.690194809175793,20.6384028719876,0.437331800399174,2.434216113016,2,6,NA,NA,NA,321,6
5,3.1355646975727,0.349782578601059,0.738721266811497,0.602744678379751,0.818356646397414,18.4148887493962,0.417501331338947,2.33180967440325,2,6,NA,NA,NA,354,6
4,4.03102511143123,0.651538203625995,0.964188506919865,1.1549327435904,1.85614932699189,30.3204877341477,0.697318305992761,2.95710876547476,2,7,NA,NA,NA,64,2
5,3.40502382747987,0.54097257980587,0.720214692994084,1.19545399612737,1.90265190435343,24.7113089388413,0.723976842077853,2.63921049087052,2,7,NA,NA,NA,108,2
5,4.00925610798358,0.574585324987757,0.855361189695963,1.20707608712358,1.86796235626885,28.6555206073734,0.676781098371957,2.79470229926281,2,7,NA,NA,NA,110,2
5,3.35911500262558,0.448356154095596,0.909974786287812,1.21173178703783,1.84679995193549,25.8286311508662,0.626169547401865,2.70063225577163,2,7,NA,NA,NA,118,2
6,4.25846043170455,0.624785667239878,0.805283698798855,1.03674307642993,1.60931433812709,24.4322135817301,0.657058385103403,2.66369632500095,2,7,NA,NA,NA,205,4
6,4.60969858001744,0.708250124945918,0.853276959220168,1.39706327299659,2.1760211087845,27.9890130483009,0.632924235640514,2.78158322184144,2,7,NA,NA,NA,213,4
5,4.00925610798358,0.468686231172436,0.833275458126852,1.05579402989635,1.49064328556133,27.0414503935744,0.613787214749527,2.67460188621545,2,7,NA,NA,NA,234,4
5,4.05405139300846,0.256651773464943,0.858719287573062,1.15170977098493,1.63321095133486,25.2018617824596,0.603658072621702,2.63070448276836,2,7,NA,NA,NA,236,4
6,4.4559931219546,0.678258315348834,0.983804807200025,0.934359310977521,1.45973609074748,22.7040605110212,0.637336527779357,2.53849956707346,2,7,NA,NA,NA,307,6
3,3.08098257837295,0.364651882124983,0.992023622993906,0.876691943319399,1.40680904885677,34.1495295369139,0.675916345288077,3.12139228816058,2,7,NA,NA,NA,311,6
3,3.12095745494013,0.236885833092042,0.984192324576889,0.631709467056526,0.993304254640681,33.1316100108949,0.633398270817097,3.03767497766965,2,7,NA,NA,NA,321,6
5,4.05405139300846,0.530725352089538,0.941513112522215,0.852402876704201,1.28543707056465,24.296097360745,0.629834439446892,2.604707569683,2,7,NA,NA,NA,354,6
4,5.86165935413246,0.389422192315418,0.93225435987328,1.14120395632827,2.02485165728455,45.9430310504692,0.529924073838453,3.47957176892014,2,8,NA,NA,NA,64,2
5,5.95128432958403,0.540555107617387,0.6445062299931,1.31400373248266,2.57938337685752,43.2935051801238,0.517607565665724,3.51822984386086,2,8,NA,NA,NA,108,2
5,5.97912345487472,0.668732397478671,0.604029446417485,1.0388733788158,1.97731792873588,40.9957076573504,0.514662110487266,3.38040736137602,2,8,NA,NA,NA,110,2
5,1.93023538835948,0.599238857183279,0.868612940004174,0.777138708103601,1.02448180828685,12.4523820202491,0.53135691044547,2.08848957047135,2,8,NA,NA,NA,118,2
6,5.97912345487472,0.585237673453883,0.640303441965931,0.812692848577155,1.35888992221307,30.8297002756524,0.437122865281929,2.93103963403069,2,8,NA,NA,NA,205,4
6,5.97823240884739,0.442432741805079,0.718296023802929,1.31963704031599,2.69425233666861,36.4087474963791,0.48596123079027,3.30727585970629,2,8,NA,NA,NA,213,4
5,5.97912345487472,0.563377606810004,0.575391832425691,0.911270844120676,1.77627346503629,38.8803804709281,0.524392817137931,3.34242977265859,2,8,NA,NA,NA,234,4
5,5.97809272333589,0.426029268791006,0.757623734457963,0.691849429089667,1.07749503412448,32.7497197950965,0.485738402362919,2.96471511964715,2,8,NA,NA,NA,236,4
6,5.9505290252071,0.632385312183114,0.9304319143429,0.989013951784875,1.85319802519153,31.9953062539998,0.475067454840718,3.09071142705007,2,8,NA,NA,NA,307,6
3,1.7806521305249,0.266858351535437,0.983594106671967,0.802103086017947,1.19429244712235,19.1834036540174,0.573733653900787,2.70738272167866,2,8,NA,NA,NA,311,6
3,0.116433369203431,0.0964862122597514,0.950757526281431,0.489008561869899,0.686196310585024,5.16813993410652,0.439041746175459,2.1939833530722,2,8,NA,NA,NA,321,6
5,5.97809272333589,0.656085636593918,0.810966222026884,0.776837140770587,1.41057886507222,35.3374685401385,0.499544927273126,3.08234090325675,2,8,NA,NA,NA,354,6
4,4.64410136799778,0.346781987417787,0.964560762580497,0.951799898162174,1.3573442315742,32.3684431592975,0.548460070264575,2.93189360878333,2,9,NA,NA,NA,64,2
5,4.10080451157208,0.72776704880942,0.71514260960147,1.10029300770715,1.64154227325143,27.0867019907513,0.535512796952831,2.77917367238095,2,9,NA,NA,NA,108,2
5,3.66715815460739,0.716295252681825,0.821153356736004,0.97811992914229,1.36162190392825,23.9558003868595,0.534137165516674,2.64359221879382,2,9,NA,NA,NA,110,2
5,2.12401655682156,0.744193609547249,0.921332906989136,0.873495019580459,0.961489275254497,13.08473206452,0.684997995414621,1.96644612221674,2,9,NA,NA,NA,118,2
6,4.10080451157208,0.65310811867368,0.725213768190113,0.79676818415532,0.970409977198859,19.8602450464684,0.50714459695334,2.30761532399911,2,9,NA,NA,NA,205,4
6,6.59875783318927,0.766458676727307,0.756124740131819,1.22927068847365,1.94145682350209,31.5604423550533,0.524399599948325,2.93317276941256,2,9,NA,NA,NA,213,4
5,3.66715815460739,0.743488750118883,0.775690276269858,0.965347320520457,1.34318853811171,23.3043092251237,0.541679017407795,2.58716352185578,2,9,NA,NA,NA,234,4
5,4.64410136799778,0.58367203620557,0.717666915552493,0.834106685862026,0.966178415778344,22.7484777703689,0.563091511262452,2.42615292910858,2,9,NA,NA,NA,236,4
6,5.08183298109428,0.545088715291896,0.916114731334802,0.863126662745535,1.31083477951464,24.6562684150329,0.540355891849027,2.63195310053988,2,9,NA,NA,NA,307,6
3,1.61667716982419,0.436004343036772,0.94808321921112,0.651144058690489,0.767008502271703,17.1232381489501,0.588913618614802,2.2798051798487,2,9,NA,NA,NA,311,6
3,1.23469472759674,0.231454458276094,0.974768994943196,0.434063000881457,0.467387691471011,12.2475083118964,0.603430409401472,1.94791487281007,2,9,NA,NA,NA,321,6
5,4.64410136799778,0.713923983820171,0.922453491515091,0.741978055423104,1.06363974724479,24.4803730720456,0.544102209056147,2.60074123843058,2,9,NA,NA,NA,354,6
4,3.790632231316,0.724972036049547,0.949013747347228,0.972288195538769,1.28076087575996,24.3833224015656,0.59639367334058,2.54524299931678,2,10,NA,NA,NA,64,2
5,3.83499570000513,0.741576276999561,0.904794682039545,1.12355860229093,1.48854726473066,22.1417436130746,0.541610407664195,2.43333517943094,2,10,NA,NA,NA,108,2
5,4.38649439507635,0.682400950168772,0.710392766328371,1.00375635818626,1.43408967037026,27.2562869413442,0.544607322435491,2.66999088974761,2,10,NA,NA,NA,110,2
5,3.04080595405744,0.637619008316467,0.96576888821545,0.945213242898419,1.2274515394278,19.1054956468923,0.543558952258574,2.32307496851964,2,10,NA,NA,NA,118,2
6,4.38649439507635,0.650132334900496,0.768779942583517,0.844446843428352,1.15129329125669,21.5422715760557,0.505346631754575,2.43883741349673,2,10,NA,NA,NA,205,4
6,7.30246421661752,0.764943582091909,0.830481065631608,1.24838128068787,1.94893617560507,32.8870421983833,0.53371529666346,2.98903806699912,2,10,NA,NA,NA,213,4
5,4.38649439507635,0.529943337021851,0.699813683442264,0.924569025928985,1.2934073562432,26.4204201504422,0.527738176287636,2.71046525537512,2,10,NA,NA,NA,234,4
5,5.09075542466196,0.555788514123042,0.797556769868072,0.87046963831497,1.13873294644085,25.8261283180523,0.526226637041162,2.60488131823621,2,10,NA,NA,NA,236,4
6,3.790632231316,0.613096679283721,0.983375589242626,0.823334548118876,1.06646132946833,17.1479429908942,0.541572651937368,2.17338852462707,2,10,NA,NA,NA,307,6
3,1.72700829133363,0.41468246794093,0.989530306907502,0.717615294743673,0.933603644671329,18.0074025961493,0.572054455907555,2.39434350022611,2,10,NA,NA,NA,311,6
3,2.30661462710383,0.825477367055385,0.696095465774521,0.476053599610203,0.639922157551072,24.1766574402441,0.560462013038672,2.65664799404601,2,10,NA,NA,NA,321,6
5,5.09075542466196,0.722183647964363,0.753501452281913,0.689269671588035,0.938589829584391,24.8684022344746,0.573056369632807,2.5699028729331,2,10,NA,NA,NA,354,6
4,4.8114173968009,0.498424165012146,0.928695141383826,1.09337886994481,1.66299089769714,31.8193292962171,0.557494050930914,3.03210821702122,2,11,NA,NA,NA,64,2
5,4.05017755193661,0.643628841428558,0.84118243920181,1.16694467871642,1.70990478299974,27.0106295467563,0.590698293954987,2.75612558713155,2,11,NA,NA,NA,108,2
5,3.90966843809213,0.772488813531855,0.878231361206975,1.14770400642494,1.61895782154029,24.7690459553241,0.574915472734758,2.61636724569928,2,11,NA,NA,NA,110,2
5,2.50512798437387,0.800633931472915,0.882214199352848,1.11692169642918,1.51771426867627,16.1150745915716,0.463946714576614,2.31861778216544,2,11,NA,NA,NA,118,2
6,4.05017755193661,0.69036230527907,0.923998227427347,0.943039388086263,1.23234284129586,20.5218968132326,0.494564018287712,2.43635689998568,2,11,NA,NA,NA,205,4
6,5.66102589037007,0.758427585783427,0.788261523057422,1.38031985398978,2.12384541935361,30.1609147336349,0.588986148238726,2.87971895561976,2,11,NA,NA,NA,213,4
5,3.90966843809213,0.778636774270402,0.851956662813769,1.13414360749289,1.60038936676218,24.4669861432078,0.622502996275865,2.64641099985644,2,11,NA,NA,NA,234,4
5,4.8114173968009,0.838059607342229,0.759276027921329,1.07778416687267,1.4134327082886,22.9129914513091,0.538874123392769,2.58364294687022,2,11,NA,NA,NA,236,4
6,5.24110722129408,0.486501570492668,0.957719100832552,0.997308673665194,1.57721490455929,24.3371167781766,0.557223344149401,2.64583668365027,2,11,NA,NA,NA,307,6
3,2.01767550306524,0.412479506603912,0.906867489485936,0.747524711680939,1.02294890473975,24.5317520414163,0.47702423589983,2.79140426388171,2,11,NA,NA,NA,311,6
3,1.57597110575215,0.345006003118688,0.978795724793347,0.523196979478379,0.646045337106516,18.6707696729458,0.507055580525694,2.26373579251262,2,11,NA,NA,NA,321,6
5,4.8114173968009,0.7318035135052,0.943241401449822,0.894280858678673,1.36354323920993,24.3899740023423,0.534807742886049,2.68654544825251,2,11,NA,NA,NA,354,6
4,4.52783337469932,0.534741538262529,0.939690382590507,1.05256307158813,1.53809507049951,29.8028994777586,0.56307507354131,2.97437548200468,2,12,NA,NA,NA,64,2
5,3.06337203868437,0.635453024502898,0.846032167096279,1.14343910164368,1.51300644801321,20.5711193247955,0.576240278983227,2.36791570183266,2,12,NA,NA,NA,108,2
5,3.37567672672032,0.662526207745874,0.94114821114672,1.21367359301028,1.75154748013894,23.6393666234777,0.62739644396534,2.56196282700934,2,12,NA,NA,NA,110,2
5,3.38013571664669,0.775578031571273,0.967454170497353,1.24260515030548,1.85005716420016,19.7036922928109,0.593635299709876,2.53755290374906,2,12,NA,NA,NA,118,2
6,3.37567672672032,0.659259332104015,0.949917873608416,1.02800313670679,1.41219315905081,18.8284653275597,0.57742526778583,2.34075142036473,2,12,NA,NA,NA,205,4
6,6.04939458832039,0.687082986981188,0.835750669179984,1.45178154558573,2.28383612754077,28.6662548684059,0.564069151601641,2.83120147990878,2,12,NA,NA,NA,213,4
5,3.37567672672032,0.674826490634104,0.910096568650936,1.21554549091807,1.72841801489272,22.9414575617109,0.672654213815756,2.50377963388512,2,12,NA,NA,NA,234,4
5,4.52783337469932,0.410226943622332,0.881151126918154,1.24221309994784,1.81047552990675,24.253748438775,0.641414406691122,2.65555761301346,2,12,NA,NA,NA,236,4
6,4.52783337469932,0.646004377185636,0.983435734779642,0.965242564448219,1.43955369919994,20.4642038291597,0.548717664774515,2.43702275068716,2,12,NA,NA,NA,307,6
3,2.1737418971837,0.378348773841396,0.907951562716352,0.73201906496302,0.988556304264881,22.1802314949222,0.519168433929967,2.84074908916806,2,12,NA,NA,NA,311,6
3,2.436812955189,0.276873006143561,0.97803919234906,0.558556606814452,0.760386727116452,24.3281078011204,0.57451671838004,2.61159663491651,2,12,NA,NA,NA,321,6
5,4.52783337469932,0.667582901392284,0.964574904514176,0.901286741244456,1.36132649400708,24.0888977685736,0.590927605774312,2.58519664632864,2,12,NA,NA,NA,354,6
4,2.33879198973919,0.902032444359871,0.94041506311319,0.848603735122313,0.986054537860057,17.3355469091536,0.788355690258932,2.22838033326684,2,13,NA,NA,NA,64,2
5,1.90968035143627,0.663409892935842,0.869357042141517,0.917651560216677,1.01610471925552,12.5508902440859,0.743944975090824,1.9396483699866,2,13,NA,NA,NA,108,2
5,2.21560720044585,0.702861092675812,0.91463121227666,0.793410509967893,0.835299658627703,12.8979090620177,0.71876702157583,1.91932670950314,2,13,NA,NA,NA,110,2
5,0.946119607454651,0.68867400111545,0.898680102847531,0.776059572673643,0.776000269246339,9.02483875600059,0.718447275410512,1.70317346231762,2,13,NA,NA,NA,118,2
6,2.21560720044585,0.498020691568641,0.931967193743146,0.695968675406094,0.703949727627377,10.0887756520545,0.714300349279256,1.7224919307849,2,13,NA,NA,NA,205,4
6,5.23861015139487,0.610212963492731,0.849152289028,0.983943651588355,1.25544340407315,22.8654550194824,0.528244479757984,2.50413759819818,2,13,NA,NA,NA,213,4
5,2.21560720044585,0.584890482960883,0.87447676026869,0.716606097576692,0.690298146354191,12.5389444217773,0.655911781272749,1.856375129403,2,13,NA,NA,NA,234,4
5,2.51820668409618,0.640496380340338,0.812038226730261,0.660879853298029,0.603677077963809,12.9633395863673,0.673113408395753,1.93855880178128,2,13,NA,NA,NA,236,4
6,2.33879198973919,0.501198492613334,0.98057717301135,0.70681986814454,0.810863595405378,11.6107410198908,0.701767126628641,1.83863058955782,2,13,NA,NA,NA,307,6
3,0.660737910617732,0.84074033637387,0.95318154320305,0.641135562902439,0.728932597422513,15.2506812874015,0.698146361453127,2.08108753031035,2,13,NA,NA,NA,311,6
3,0.537553121324398,0.229510785095989,0.954018982459691,0.413409469797935,0.425609595915899,12.0421787475351,0.641397584307962,1.87518841804404,2,13,NA,NA,NA,321,6
5,2.51820668409618,0.535147718719467,0.955238210956544,0.585438291892805,0.641418955896308,13.6391536670752,0.698090869016379,1.9813656137546,2,13,NA,NA,NA,354,6
4,3.1419914386627,0.453204736026168,0.937586508738976,1.00477090474607,1.35489843178722,20.7840126173092,0.518602713513016,2.51489744637703,2,14,NA,NA,NA,64,2
5,2.84868733398426,0.737179172489358,0.895762374540442,1.04386621612968,1.26736102081282,17.08308460431,0.565249355119437,2.17453160482205,2,14,NA,NA,NA,108,2
5,3.42658259513887,0.690660592095952,0.977183135715856,1.11211629562614,1.45781407726527,20.1772728420581,0.627087493054782,2.38020744056451,2,14,NA,NA,NA,110,2
5,2.91397216285954,0.712975913731446,0.942451374797652,1.17831302850451,1.65014671748672,17.4682554760163,0.57514460607065,2.36806831762655,2,14,NA,NA,NA,118,2
6,3.44603424929221,0.713201782413049,0.983963829165396,0.956250835281579,1.24573212632465,17.3621169042094,0.597687339976741,2.20318912301298,2,14,NA,NA,NA,205,4
6,4.70492489137914,0.627179869331526,0.785583049965929,1.30657332919924,1.84331680101719,23.7500407784988,0.538888152588006,2.71540007544016,2,14,NA,NA,NA,213,4
5,3.42658259513887,0.604918203932931,0.970295745753963,1.07433617699468,1.37175856520881,19.8252086930436,0.679570121708058,2.33682428978606,2,14,NA,NA,NA,234,4
5,3.30233614532533,0.48755479051713,0.885469408315834,1.14038405135726,1.52273794764879,18.1336563956999,0.586364466691189,2.36755867983942,2,14,NA,NA,NA,236,4
6,3.57177688728331,0.550083426576924,0.97446588917082,0.866882844054467,1.15893448727153,16.0732124024587,0.492492696115469,2.23450557439861,2,14,NA,NA,NA,307,6
3,1.64005387288638,0.486644911388472,0.914733298482652,0.736834207274829,0.980764463397796,18.6713632207285,0.482111635481632,2.59453033706035,2,14,NA,NA,NA,311,6
