"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","Plot","Ring","n_trait","traits","mean_cor","min_cor","max_cor"
5,0.315548121751828,0.724545335366333,0.936884244947234,0.174645854222439,0.0569879188892037,1.50736968501996,0.592786196191277,0.645861808036365,358,6,2,4,NA,NA,NA
4,0.326251322151736,0.642206950719303,0.972893121347329,0.239483232794414,0.0832667104022956,2.02799074841548,0.584794925600963,0.726590422118168,67,2,2,5,NA,NA,NA
5,0.235593760427182,0.772375092771847,0.843375240665717,0.255249257260532,0.0827696584944455,1.52489572414344,0.518281204511211,0.650369489670768,69,2,2,5,NA,NA,NA
5,0.293896557971455,0.597009579989717,0.932576968203179,0.256283744883889,0.0862444349980685,1.7105306556716,0.569634476548858,0.683304874967169,104,2,2,5,NA,NA,NA
5,0.258095513858775,0.603495388951477,0.950085518397901,0.261261787967979,0.0867502478972964,1.45867509199309,0.612891404556957,0.638556404086491,107,2,2,5,NA,NA,NA
6,0.293896557971455,0.743450032070126,0.948899720440209,0.220826954844261,0.0721250210645144,1.3443270280961,0.547329641767623,0.617562135874,184,4,2,5,NA,NA,NA
6,0.298140980095367,0.771536125784799,0.873440678973558,0.300800127121847,0.10428122178599,1.5830038663038,0.558869197207513,0.660459001772438,188,4,2,5,NA,NA,NA
5,0.293896557971455,0.60053776917349,0.899652639804682,0.229580847512679,0.0698456724436118,1.60806815598007,0.604818513565724,0.66640532546069,201,4,2,5,NA,NA,NA
5,0.326251322151736,0.364763289029627,0.887196553886764,0.249275275466709,0.0776521057613629,1.59619933032805,0.609730416099675,0.64712256823689,222,4,2,5,NA,NA,NA
6,0.326251322151736,0.624577081637675,0.981158096975738,0.201103736276435,0.0686052226284101,1.37015413891017,0.519904089905694,0.621374769103297,306,6,2,5,NA,NA,NA
3,0.245591414505064,0.333798796535363,0.998596134019932,0.178702094422495,0.0596048248497571,1.94268409642616,0.567058289834791,0.740608646888842,344,6,2,5,NA,NA,NA
3,0.23026530186117,0.227598441155862,0.99287360330651,0.128536005014953,0.042680959367543,1.83500736077948,0.593825546710175,0.704510585392804,355,6,2,5,NA,NA,NA
5,0.326251322151736,0.69220951990191,0.961122016198577,0.180838739397327,0.0604111654124065,1.58782898954001,0.56855772153995,0.661486873162297,358,6,2,5,NA,NA,NA
4,0.195581552830874,0.482839128908112,0.57393394605127,0.168895713441979,0.0451048498883139,1.35724344135637,0.451821541413143,0.616410515714069,67,2,2,6,NA,NA,NA
5,0.147591889934502,0.608503107474267,0.746338049938307,0.186768914536981,0.0519534770744592,1.10817277092705,0.41809475132972,0.573893866133285,69,2,2,6,NA,NA,NA
5,0.193359582137241,0.568649759932183,0.586106774809634,0.152847721042087,0.0402472286990435,1.10695396097575,0.427063101869395,0.571011897751923,104,2,2,6,NA,NA,NA
5,0.0701489664656883,0.626294602930348,0.87489800705116,0.144760898039779,0.0318545441618317,0.717266843647604,0.353750888566905,0.473556346982385,107,2,2,6,NA,NA,NA
6,0.193359582137241,0.464701230472683,0.619358208395614,0.135319521280056,0.0332103101799436,0.853811737635246,0.353718014621382,0.527212602679133,184,4,2,6,NA,NA,NA
6,0.253862472533487,0.679058493704117,0.674516054645375,0.187680528004993,0.0552881946067144,1.25154622312415,0.476157932294222,0.597497844951047,188,4,2,6,NA,NA,NA
5,0.193359582137241,0.572851384028679,0.557351171380771,0.111796409232576,0.0276396081038849,1.03483227509576,0.451895164122949,0.536703973814557,201,4,2,6,NA,NA,NA
5,0.200032323079006,0.293677952373731,0.496979426758437,0.120867412541108,0.0251375626355964,0.956646651207925,0.432840860054824,0.523151096879852,222,4,2,6,NA,NA,NA
6,0.195581552830874,0.533984359583443,0.691461285557879,0.126836973343978,0.0345566419423095,0.856080416514213,0.354607898376874,0.508763868726212,306,6,2,6,NA,NA,NA
3,0.0656981962175565,0.280859314532615,0.978080085242146,0.133143485566466,0.033219289168349,1.2359525972747,0.449883520201518,0.604979384482991,344,6,2,6,NA,NA,NA
3,0.0591677003268022,0.175905502849386,0.819879076646271,0.0857496072599442,0.0203555721742622,1.15009347732096,0.438438555551035,0.576115236137363,355,6,2,6,NA,NA,NA
5,0.200032323079006,0.484704531172229,0.509877381934254,0.1011828098307,0.0261102527295466,0.991022836698926,0.411948847919474,0.545125124132238,358,6,2,6,NA,NA,NA
4,0.279998332435695,0.616215319796792,0.965478911219746,0.246450609532031,0.0854896373069635,1.7369453895064,0.688532797187674,0.684481749280695,67,2,2,7,NA,NA,NA
5,0.205948463604998,0.663025291782128,0.713812930252098,0.252654392633769,0.0853980649018325,1.41180615950936,0.706295131874253,0.634255995847413,69,2,2,7,NA,NA,NA
5,0.265195097388662,0.580457786434172,0.861578024331301,0.256459552694648,0.0860727072829508,1.6516679110821,0.669768635022228,0.670924945165663,104,2,2,7,NA,NA,NA
5,0.2538195561819,0.540547492560351,0.922605788382435,0.266462248682573,0.0894435150550187,1.49365289560949,0.611095270950728,0.647855457803056,107,2,2,7,NA,NA,NA
6,0.269186762817676,0.602512295722609,0.79408609577275,0.221102749329088,0.0747834594741066,1.42307367638105,0.648005222753673,0.62651625573572,184,4,2,7,NA,NA,NA
6,0.285124781254297,0.720817126750422,0.906386387608846,0.294315236287432,0.0991120673272477,1.64189871922058,0.61995496248485,0.671428853879385,188,4,2,7,NA,NA,NA
5,0.265195097388662,0.566925646007842,0.841465272060392,0.22193535265976,0.0677338111398011,1.57610274868857,0.606265014676573,0.661005433347721,201,4,2,7,NA,NA,NA
5,0.28238530725822,0.362327755192553,0.878347252241821,0.249753315024769,0.0778016416326236,1.47315476516818,0.595040649685454,0.638018260282213,222,4,2,7,NA,NA,NA
6,0.285240212744562,0.631124409061638,0.973091840627735,0.197501562011705,0.0663880001797648,1.31264371862542,0.622024846239251,0.605895796439683,306,6,2,7,NA,NA,NA
3,0.236552068913018,0.34367608186665,0.995395574698896,0.188899782708193,0.065706194998367,1.97766552521178,0.664496914432913,0.738916787302951,344,6,2,7,NA,NA,NA
3,0.235250864055982,0.234540246425657,0.990504226515438,0.135864328466267,0.0465434881387991,1.92341620773496,0.623375870410496,0.722065689429869,355,6,2,7,NA,NA,NA
5,0.28238530725822,0.661216077911516,0.941060851123282,0.181042569377616,0.0592918214301087,1.40004754637939,0.623405023025488,0.61950363594284,358,6,2,7,NA,NA,NA
4,0.248996430604887,0.455306797675397,0.880589096569124,0.191323149864973,0.0604148549867256,1.92227534721428,0.517949513022098,0.725314820026144,67,2,2,8,NA,NA,NA
5,0.264488069265348,0.632076382879367,0.703721684287641,0.206929267439112,0.0735718959685655,1.84278173144158,0.541476247581906,0.716095708024582,69,2,2,8,NA,NA,NA
5,0.265466131409662,0.489458073442969,0.58109298698803,0.160842546298505,0.0542180931531784,1.73102508998358,0.542333456905796,0.685519511943,104,2,2,8,NA,NA,NA
5,0.0974616882795667,0.62418606253311,0.898198296812953,0.133622995490936,0.0335625265570304,0.72034688181332,0.387619867431246,0.489629018673241,107,2,2,8,NA,NA,NA
6,0.26643538875274,0.481006968990374,0.633618219979245,0.133943848303953,0.0392157802556335,1.30525772227406,0.435930735457917,0.604796085107687,184,4,2,8,NA,NA,NA
6,0.26643538875274,0.584732484008643,0.687988789979685,0.199034488165669,0.0735136341167007,1.55830698652524,0.541928387584854,0.679579557886863,188,4,2,8,NA,NA,NA
5,0.265466131409662,0.583741323828262,0.547942564441731,0.126750220986312,0.0428221345630965,1.65177741637571,0.588007055923485,0.6771795125435,201,4,2,8,NA,NA,NA
5,0.265427277369485,0.313876201366587,0.682204277244042,0.110501150178503,0.0292092747069237,1.39102245571781,0.509710651613569,0.622141182587573,222,4,2,8,NA,NA,NA
6,0.264488069265348,0.671848654892107,0.848272333650192,0.154372399045198,0.051485244897846,1.35567377278079,0.502286163049265,0.616487936678602,306,6,2,8,NA,NA,NA
3,0.0810308415149687,0.298056429897908,0.980724652446733,0.143549815976687,0.0383995267472869,1.23390517414055,0.481003262016094,0.620557252978442,344,6,2,8,NA,NA,NA
3,0.016430846764598,0.148313839759519,0.953536301843342,0.0860409857196447,0.0215356169529157,0.973091946371279,0.431423095749844,0.569621210068382,355,6,2,8,NA,NA,NA
5,0.265427277369485,0.695097141972209,0.729433897637182,0.118416410569184,0.0378737471173774,1.48760777092182,0.514044136463507,0.637570076733249,358,6,2,8,NA,NA,NA
4,0.25682154460581,0.364386034622123,0.857457623227275,0.152875943525143,0.0378409190776593,1.36170160810113,0.569733641125825,0.597894897915138,67,2,2,9,NA,NA,NA
5,0.160226079775237,0.78441117755219,0.619256068545975,0.173145780540178,0.0444692290793886,1.13462356106298,0.592704131443963,0.564743662818907,69,2,2,9,NA,NA,NA
5,0.161056810037186,0.767490923904801,0.729914499846767,0.164243531575157,0.0397582569011646,1.00668099095685,0.583463082154177,0.529915874203817,104,2,2,9,NA,NA,NA
5,0.119976178637338,0.756516297803147,0.904281237037252,0.160926886167053,0.032528623257753,0.53560156362497,0.600459954670218,0.408201042247766,107,2,2,9,NA,NA,NA
6,0.163359551246761,0.669343421017342,0.659071972442056,0.133272095929222,0.0279891253417933,0.831003674067208,0.51905809045898,0.47029032300181,184,4,2,9,NA,NA,NA
6,0.304837192868592,0.821201835263332,0.702639092099302,0.214148371214478,0.0590384786796671,1.33195352982855,0.5414944546411,0.607589615156436,188,4,2,9,NA,NA,NA
5,0.161056810037186,0.775199129680966,0.700723888282732,0.166279555913253,0.0397038377316041,0.972269397963742,0.627606314144337,0.537329990136386,201,4,2,9,NA,NA,NA
5,0.25682154460581,0.605077191766975,0.698240937700286,0.155681959776719,0.0324241104616959,0.960897834597302,0.590469984104382,0.509883157383109,222,4,2,9,NA,NA,NA
6,0.269270004404008,0.512502748744229,0.712109840273708,0.139374008215059,0.0372986297506668,1.06302241608548,0.587551368426385,0.532755269730543,306,6,2,9,NA,NA,NA
3,0.0845447074288112,0.358442816363954,0.925161342033815,0.10525738669991,0.0203385103696305,0.695914511708653,0.565835863094296,0.480726554445476,344,6,2,9,NA,NA,NA
3,0.0647711642013171,0.236807651207542,0.982916606903959,0.0714341038346281,0.0130028069381881,0.569168910788164,0.542335421255406,0.420344577767494,355,6,2,9,NA,NA,NA
5,0.25682154460581,0.717917319127643,0.927864566826158,0.124971677877217,0.0316500637600926,1.02253647649595,0.592314643240679,0.518740985867026,358,6,2,9,NA,NA,NA
4,0.203052673027208,0.623754357742181,0.989768602471613,0.190384397455326,0.0492364377093649,1.07214986361039,0.614758001789464,0.544089242346498,67,2,2,10,NA,NA,NA
5,0.210883311359798,0.740115435235453,0.913542040821456,0.218635077115771,0.0572355788168206,0.946132558889169,0.580308322362476,0.508198844267633,69,2,2,10,NA,NA,NA
5,0.233959594322183,0.650398397071105,0.771592408587773,0.200651916812634,0.055005627545497,1.17633629018621,0.574121564747957,0.552474422068275,104,2,2,10,NA,NA,NA
5,0.167508271340376,0.771636062199616,0.962786886451497,0.188083751208452,0.048019581780251,0.818867862648428,0.566445074436748,0.476350051265716,107,2,2,10,NA,NA,NA
6,0.233959594322183,0.582523897222257,0.813458759220678,0.171712354020227,0.0455947994196023,0.926703671939367,0.541358928951397,0.504590999242363,184,4,2,10,NA,NA,NA
6,0.372343516275009,0.775639397622591,0.865099915026058,0.244620128603055,0.0721075484248889,1.43123739395401,0.548072022030325,0.621723014846355,188,4,2,10,NA,NA,NA
5,0.233959594322183,0.601665315554437,0.764903566608367,0.184392109649921,0.0477452626083107,1.14383452544275,0.544871118936846,0.550807173006168,201,4,2,10,NA,NA,NA
5,0.265505669710353,0.520089319156711,0.893544648413746,0.176263360671002,0.0441744848723249,1.11170933456215,0.551771499432711,0.538865192125445,222,4,2,10,NA,NA,NA
6,0.203052673027208,0.492824133199026,0.985755975456222,0.157542591607249,0.0396851851882751,0.748593478604788,0.57355392317484,0.451012510287109,306,6,2,10,NA,NA,NA
3,0.100894545768643,0.384776664249555,0.986335568129646,0.143519743198121,0.0372338444729932,0.824972717544793,0.596506239449829,0.506053107844719,344,6,2,10,NA,NA,NA
3,0.131801467063618,0.924587232119928,0.762705901562446,0.0979848996168174,0.0263886435252744,1.00230445312867,0.57727875555239,0.546225414013927,355,6,2,10,NA,NA,NA
5,0.265505669710353,0.482736377929887,0.867215118850937,0.134073498967706,0.0349585229225905,1.07180440972709,0.595554581005963,0.534005302496607,358,6,2,10,NA,NA,NA
4,0.292930634099379,0.464559823274896,0.966953023887508,0.215610553717818,0.064526839097559,1.4575729968519,0.634170198877536,0.657032730000106,67,2,2,11,NA,NA,NA
5,0.226145910964864,0.647237619055202,0.893560362938469,0.219681592511293,0.0617475925856414,1.21512280435708,0.561730201546553,0.595879133123963,69,2,2,11,NA,NA,NA
5,0.226145910964864,0.765182596260375,0.893672367656084,0.222309213815116,0.0605677485873567,1.11279475555614,0.583404228046459,0.559805716944265,104,2,2,11,NA,NA,NA
5,0.145057973679827,0.780735106894597,0.88069762765246,0.228893713415377,0.0637617255916991,0.720167972598172,0.627881320529957,0.489833025831826,107,2,2,11,NA,NA,NA
6,0.226145910964864,0.732703716073992,0.909761394830163,0.184255073987379,0.047526072410408,0.928011800744666,0.58443224725597,0.511586920311064,184,4,2,11,NA,NA,NA
6,0.265603205366543,0.788371093639834,0.816952833830527,0.26684125505764,0.0785280431609553,1.36313258307552,0.594639072071812,0.61406897478813,188,4,2,11,NA,NA,NA
5,0.226145910964864,0.765408933400483,0.853617488294358,0.215050525852458,0.0571156563672464,1.10504583929945,0.552735692852316,0.561525004178947,201,4,2,11,NA,NA,NA
5,0.292930634099379,0.581880430597862,0.742720382906279,0.215392371195699,0.0559925224788325,1.03253456224016,0.570781771823578,0.544461832291874,222,4,2,11,NA,NA,NA
6,0.296247072651293,0.428929023156137,0.991064067678931,0.192478686598722,0.0590716647258818,1.09987751373788,0.570895935299103,0.56151298591409,306,6,2,11,NA,NA,NA
3,0.138733163995496,0.382172072741238,0.930017407610361,0.152030711530376,0.0420958885626499,1.10038107747707,0.678418235456184,0.592177395688739,344,6,2,11,NA,NA,NA
3,0.0929264119793783,0.28695865290142,0.976868482098737,0.105631362692998,0.0264059815762066,0.839380955698538,0.652519902692614,0.49137974267724,355,6,2,11,NA,NA,NA
5,0.292930634099379,0.725621601764919,0.941660523805017,0.173755414898507,0.0516088121575606,1.09670337571381,0.575052798250223,0.569432978849941,358,6,2,11,NA,NA,NA
4,0.290661647196374,0.514258868552725,0.989152479031316,0.211926421774469,0.0627585764059476,1.4283280932194,0.568330398512238,0.637152363632701,67,2,2,12,NA,NA,NA
5,0.182286111062813,0.702533165367338,0.873421439927004,0.228420865657626,0.0596723459158833,0.992987321751277,0.578527249230472,0.533633278067582,69,2,2,12,NA,NA,NA
5,0.201052863056478,0.752990649459987,0.930118796896532,0.241726576097059,0.0702348974710065,1.13669694385478,0.634387450148028,0.561005205038631,104,2,2,12,NA,NA,NA
5,0.232846146766797,0.746098890180666,0.975069295207722,0.257338215836374,0.0796877003375389,0.950549554745051,0.593078032973691,0.551139600376159,107,2,2,12,NA,NA,NA
6,0.201052863056478,0.671351944706028,0.942801835842274,0.206914382175565,0.0574921499722894,0.909482297906064,0.580668959506702,0.507401659880339,184,4,2,12,NA,NA,NA
6,0.362714402667906,0.7541005679275,0.895584396208559,0.290534082507856,0.0929015363653831,1.37615364425715,0.570285658593561,0.64032676222762,188,4,2,12,NA,NA,NA
5,0.201052863056478,0.737520400195453,0.906280203524657,0.241893475368511,0.0685056243528643,1.11489373946302,0.667014989015308,0.554191831133073,201,4,2,12,NA,NA,NA
5,0.290661647196374,0.497289605573203,0.885863742992574,0.252223289971651,0.0750719239411905,1.1780975900633,0.635584927655063,0.592769127921968,222,4,2,12,NA,NA,NA
6,0.290661647196374,0.577987738916387,0.984679933020086,0.193392651498754,0.0582388430176365,0.979676826104552,0.559627663595664,0.530796040767288,306,6,2,12,NA,NA,NA
3,0.154785216664913,0.357839232735861,0.935179647387757,0.149882293714098,0.0413996597799565,1.07654096969573,0.512646105394625,0.619331087883754,344,6,2,12,NA,NA,NA
3,0.15602139044123,0.246447059205974,0.979393232670526,0.112552296608967,0.0312863280723213,1.17212524166514,0.569082348274196,0.578385815403357,355,6,2,12,NA,NA,NA
5,0.290661647196374,0.737301196462695,0.973183129846924,0.180779783406396,0.0553750067483816,1.15562700478677,0.600021176132219,0.576118691072683,358,6,2,12,NA,NA,NA
4,0.118950982632757,0.713748073780141,0.745248012896426,0.138220350323865,0.0279984854282735,0.803003749877519,0.783130431645061,0.482762869712517,67,2,2,13,NA,NA,NA
5,0.118242517377064,0.688605907348822,0.78538310622054,0.157823478769984,0.0307210903047821,0.601079709662777,0.736312517736426,0.412373945460154,69,2,2,13,NA,NA,NA
5,0.125106173625064,0.654335940832385,0.699339738370832,0.137732763534757,0.0262714528108006,0.623033052700406,0.717562172094612,0.416060967408886,104,2,2,13,NA,NA,NA
5,0.0435866403443448,0.773701068842004,0.902174281540582,0.139015212666605,0.0240500136003958,0.410667596477797,0.705291715552554,0.365795314724151,107,2,2,13,NA,NA,NA
6,0.125106173625064,0.604159844902175,0.752847606211447,0.119066122330807,0.0207736888359855,0.489041468094911,0.732878880364217,0.385602386092519,184,4,2,13,NA,NA,NA
6,0.326638996682236,0.720191905487231,0.825400597424921,0.183363138189169,0.0462581365449793,1.12241045313699,0.514638564016929,0.555982738307521,188,4,2,13,NA,NA,NA
5,0.125106173625064,0.625019565163889,0.680136170662406,0.131209865351915,0.0240457478278986,0.60697367742551,0.645822281788235,0.411058330186527,201,4,2,13,NA,NA,NA
5,0.13881765253895,0.554622094615984,0.721752816338544,0.12381019533347,0.0208903958987291,0.617129498530955,0.6781118199989,0.421800322792061,222,4,2,13,NA,NA,NA
6,0.118950982632757,0.495172686970081,0.982955048392524,0.117209489014302,0.0245896234797137,0.550518573512126,0.712414887535086,0.408793298261789,306,6,2,13,NA,NA,NA
3,0.0237199704381519,0.462110694401678,0.928816217624466,0.102408310421983,0.0186941684790424,0.68974993667354,0.698400402934525,0.453467301036483,344,6,2,13,NA,NA,NA
3,0.0298751614304589,0.238591305292237,0.956322733611475,0.0676976358481247,0.0113517560814746,0.556695215946905,0.645278556367967,0.403134895986409,355,6,2,13,NA,NA,NA
5,0.13881765253895,0.506611340047251,0.833565899378903,0.100329237812171,0.0203340232392649,0.653600514992376,0.701637990322488,0.439883098465724,358,6,2,13,NA,NA,NA
4,0.245971456697819,0.470696394988759,0.957618010133868,0.217079358716598,0.0635450354687778,1.1035020279719,0.507148514580854,0.582047818792161,67,2,2,14,NA,NA,NA
5,0.197700081405795,0.6875707724596,0.877702647642057,0.213128597797338,0.0551968032130884,0.91279459549786,0.593347748437991,0.507057124359493,69,2,2,14,NA,NA,NA
5,0.239750871638499,0.752028058273534,0.994676553934038,0.238751378182513,0.0681922795152339,1.09295839200351,0.632165580707667,0.56018509416691,104,2,2,14,NA,NA,NA
5,0.220328042237957,0.704522377565637,0.963096425382731,0.261144795014078,0.0815295371912678,0.938384393730129,0.572623105731304,0.56487484896417,107,2,2,14,NA,NA,NA
6,0.239750871638499,0.601077333037406,0.993729772925902,0.203277097224862,0.0578720426206331,0.942036187989133,0.58983833295985,0.527794621393939,184,4,2,14,NA,NA,NA
6,0.307227408988628,0.669784736479701,0.850886119776263,0.282854621746443,0.0875514819613425,1.27890333259453,0.556585129447741,0.620019451901985,188,4,2,14,NA,NA,NA
5,0.239750871638499,0.651898314263095,0.987519093119188,0.2282132647552,0.0631801312680158,1.07820677902599,0.671058182807925,0.554996540991756,201,4,2,14,NA,NA,NA
5,0.253524064481386,0.522298294082004,0.882204998117831,0.252135155026529,0.0747762075794827,0.971132269796351,0.602429187662868,0.563783081592464,222,4,2,14,NA,NA,NA
